Year;Country;Growth rate per annum 2021;Growth rate per annum 2011-21;Share 2021;Value (Million Tonnes)
2018;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;26.794
2018;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;441.57647058823517
2018;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;4.17443
2018;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;250.03662937
2018;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;20.004735
2018;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;1.2
2019;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;0.3939676390310128
2019;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;12.723108875187053
2019;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;6.847
2019;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;2.627011
2019;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;57.1288
2019;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;57.906663146462186
2019;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;6389.958056832183
2020;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;31.633004
2020;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;6.124999999999999
2020;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;2.7059355000000003
2020;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;0.7720120000000001
2020;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;13.250574
2020;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;6315.759171979829
2021;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;46.74047409336657
2021;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;4.987539241710325
2021;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;17.76898513930935
2021;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;85.6328867604167
2021;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;45.707183871728795
2021;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;47.845157253069154
2021;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;1502.475895757361
1981;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;3.0323314749453263
1981;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;492.8
1981;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;127.469
1981;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;101.8528251526272
1981;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;0.0
1981;USSR;;;0.0;778.1469999999999
1981;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;2.87
1981;China;0.060418390703862235;0.009213240799223366;0.50485659904504;621.6
1982;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;4.4216000000000015
1982;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;0.05
1982;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;27.4
1982;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;26.078701
1982;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;144.18
1982;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;4.921
1982;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;1.7699999999999998
1982;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;51.050816043447135
1982;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;1064.429479
1983;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;25.212983000000005
1983;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;0.0
1983;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;110.52825409212747
1983;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;0.0
1983;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;0.0
1983;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;3.33
1983;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;2.473531
1984;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;812.7656122346649
1984;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;6.6370000000000005
1984;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;1.7910322580645162
1984;USSR;;;0.0;761.9110000000002
1984;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;5.431
1984;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;2.526647
1984;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2162.3648512875284
1985;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;801.6229800792097
1985;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;0.04
1985;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;1.8145053763440857
1985;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;35.89
1985;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;39.997
1985;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;130.8
1985;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;3.11
1985;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;157.45000000000005
1985;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;5.6
1986;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;10.737
1986;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;259.34000000000003
1986;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;175.088
1986;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;150.6519946
1986;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;9.499
1986;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.4438880000000003
1986;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;24.253
1987;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;6.8839999999999995
1987;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;0.24
1987;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;2.2275376559139786
1987;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;502.85
1987;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;173.143
1987;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;145.21887990000005
1987;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.3331139999999992
1987;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;7.764999999999999
1988;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;6.345855589109738
1988;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;862.0661211428467
1988;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;15.100999999999999
1988;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;34.15000000000001
1988;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;31.909000000000002
1988;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;181.36
1988;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;196.98
1988;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;8.605999999999998
1988;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2375.125213028937
1988;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;1144.5278222969814
1989;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;6.671000000000001
1989;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;2.11
1989;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;114.06
1989;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;138.39999999999998
1989;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;8.950618736809899
1989;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1054.2
1989;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;51.869480707588615
1989;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2400.3808710223866
1990;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;933.5615732388368
1990;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;101.354
1990;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;215.32
1990;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;38.183
1990;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;92.762
1990;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;174.78
1990;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2433.025898941632
1991;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1991;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;33.52
1991;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1087.406
1991;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;7.036999999999999
1992;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;904.9575007801253
1992;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;32.71286092918806
1992;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;120.24277451036785
1992;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;5.55
1992;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;22.36
1992;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;3.018059
1992;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;15.408561
1992;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2410.7128175762587
1993;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;280.67
1993;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;54.81700000000001
1993;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;198.58
1993;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;5.29
1993;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;27.58
1993;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;9.407
1994;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;5.140475000000001
1994;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;2.0747630430107527
1994;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;270.86
1994;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;5.1579999999999995
1995;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;74.9802
1995;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;4.35
1995;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;269.57476470588244
1995;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;3.0540000000000003
1995;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.385971
1995;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;5.018999999999999
1995;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;8.35
1996;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1996;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;96.33868687092199
1996;USSR;;;0.0;0.0
1996;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1396.6994
1996;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.4600000000000013
1997;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;16.172
1997;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1387.5313
1997;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.14
1997;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;4.5120000000000005
1998;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;33.561
1998;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;30.110799984733877
1998;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;60.88399999999999
1998;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;178.55
1998;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;222.976756
1999;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;25.297804202630076
1999;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;89.25227548631163
1999;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;2.9560000000000004
1999;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;223.514169
1999;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.31
1999;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;18.261308
1999;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2112.4072374416214
2000;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;11.343948128892903
2000;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;63.88700000000001
2000;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
2000;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;23.486
2000;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;63.26813385999999
2000;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;262.21045466838774
2000;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;1.926886
2000;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;3.13
2000;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;17.785747
2000;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;622.8076240451196
2001;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;43.911491999999996
2001;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;7.690000000000001
2001;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;203.015
2001;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
2001;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;62.097
2001;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;4.511447
2002;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;7.079758976309309
2002;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;29.989155
2002;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;94.96627897205116
2002;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.0489620000000004
2002;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;343.2475
2002;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;358.107
2002;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.49
2002;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;3.318
2002;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;32.012255001152674
2002;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2843.9049257432484
2003;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;2.2662
2003;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;238.751013
2003;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;375.352
2003;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;5.6661
2003;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;3210.3335840976915
2003;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;635.9094503362525
2004;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;12.228484391317863
2004;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;7.8075100000000015
2004;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;8.107304
2004;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;70.041
2004;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;161.28400000000005
2004;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;31.8
2004;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;20.496
2004;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;86.8746
2004;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;2.5617
2004;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.3939999999999997
2005;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;8.017757000000001
2005;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;7.195
2005;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.7991975483870968
2005;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;159.54
2005;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
2005;USSR;;;0.0;0.0
2005;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;378.762536
2005;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;429.023
2005;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.487
2005;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;20.878176
2006;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;67.41080000000001
2006;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;1054.829009925
2006;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;66.19187
2006;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;103.70826659484524
2006;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;385.79357299999987
2006;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;39.56394166069222
2007;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;15.232169770897677
2007;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;28.72444471448926
2007;USSR;;;0.0;0.0
2007;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;1.5130529999999998
2007;China;0.060418390703862235;0.009213240799223366;0.50485659904504;2759.8913
2007;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;479.33600000000007
2007;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;216.946699
2007;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;9.2376
2007;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;4.834779
2007;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.6935
2008;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.7661300000000001
2008;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;60.2
2008;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;79.402
2008;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;330.2122799484758
2008;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;515.781
2008;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;39.070487614
2008;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;579.2003145824859
2009;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;183.623
2009;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;79.49799999999998
2009;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;3.0012000000000003
2009;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3115.3542
2009;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;4.513225767
2009;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;2.519
2009;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;44.078
2009;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;4899.0642694046555
2010;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;15.270514706066125
2010;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;7.707462
2010;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.770183
2010;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;56.52
2010;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;9.113
2010;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;31.13
2010;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;8.43
2010;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;110.92956399999998
2010;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;322.93663003663005
2010;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;3.6294
2010;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;2.668183
2010;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;434.40188971499987
2010;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;544.4189177842821
2011;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;19.61605627702187
2011;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;7.564836
2011;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;35.51299999999999
2011;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;40.77800000000001
2011;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;63.19100000000001
2011;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;116.4495
2011;USSR;;;0.0;0.0
2011;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;3.771100000000001
2011;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;252.75685
2011;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;353.270937
2011;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;46.611
2012;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;67.3005
2012;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;62.956
2012;USSR;;;0.0;0.0
2012;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;3.75294
2012;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;7.08074856
2012;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3945.1281
2013;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;68.41810000000001
2013;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;86.02300000000002
2013;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;190.56100000000004
2013;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;142.906
2013;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;40.254
2013;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;72.28448163508476
2013;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;119.57370000000002
2013;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;355.23100000000017
2013;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;8.28808239
2013;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;472.78477673999987
2013;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;2.9865
2013;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;6142.690099848758
2014;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;68.30510000000001
2014;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;14.895549976768887
2014;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;31.326331011894307
2014;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;65.24900000000001
2014;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;261.398523
2014;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3873.9190000000003
2014;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;1.3075150000000002
2014;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.3825000000000003
2014;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;17.9817215
2014;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;41.086000000000006
2014;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;40.368390033000004
2015;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;8.049603999999999
2015;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;86.47
2015;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;35.912757182663995
2015;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;135.814
2015;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;37.788
2015;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;3.0639999999999996
2015;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;62.2425498547834
2015;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;674.1529999999998
2015;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;3.390648
2015;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;41.663999999999994
2016;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;660.7611286087806
2016;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;45.543
2016;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;38.545527
2016;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;249.71867999999998
2016;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;9.184459
2016;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;456.197775
2016;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;61.41806016666668
2017;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;91.291
2017;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;7.972
2017;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;25.759221
2017;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;39.88495900000001
2017;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;487.22620368
2017;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;49.48030000000001
2017;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;4.1709999999999985
2017;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;38.409
2018;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;23.652908000000004
2018;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;2.5808760561207325
2018;USSR;;;0.0;0.0
2018;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3697.7358
2018;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;54.57230000000001
2019;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;53.1655
2019;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;9.755419999999999
2019;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;85.169
2019;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;112.40916
2019;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;87.08907200000002
2019;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;115.0012
2019;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;440.9057831514337
2019;USSR;;;0.0;0.0
2019;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;14.614115
2019;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3846.3320000000003
2019;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;0.7583480000000001
2019;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;3.033983
