spo_id,lat,long,pollutant,station,network,zone
SPO-FR08204_1,43.82915,4.64295,1,STA-FR08204,NET-FR068A,ZON-FR93ZRE01
SPO-FR08209_7,43.942886,4.679686,7,STA-FR08209,NET-FR068A,ZON-FR76ZRE01
SPO-FR08209_1,43.942886,4.679686,1,STA-FR08209,NET-FR068A,ZON-FR76ZRE01
SPO-FR08252_5,44.053562,4.697364,5,STA-FR08252,NET-FR068A,ZON-FR76ZRE01
SPO-FR08252_6001,44.053562,4.697364,6001,STA-FR08252,NET-FR068A,ZON-FR76ZRE01
SPO-FR08508_5018,43.724606,4.246406,5018,STA-FR08508,NET-FR068A,ZON-FR76ZRE01
SPO-FR08508_5015,43.724606,4.246406,5015,STA-FR08508,NET-FR068A,ZON-FR76ZRE01
SPO-FR08508_5012,43.724606,4.246406,5012,STA-FR08508,NET-FR068A,ZON-FR76ZRE01
SPO-FR08614_20,43.834404,4.374219,20,STA-FR08614,NET-FR068A,ZON-FR08N10
SPO-FR08614_38,43.834404,4.374219,38,STA-FR08614,NET-FR068A,ZON-FR08N10
SPO-FR08614_8,43.834404,4.374219,8,STA-FR08614,NET-FR068A,ZON-FR76ZAR02
SPO-FR08614_7,43.834404,4.374219,7,STA-FR08614,NET-FR068A,ZON-FR76ZAR02
SPO-FR08614_5,43.834404,4.374219,5,STA-FR08614,NET-FR068A,ZON-FR76ZAR02
SPO-FR08614_6001,43.834404,4.374219,6001,STA-FR08614,NET-FR068A,ZON-FR76ZAR02
SPO-FR08616_38,43.829887,4.361989,38,STA-FR08616,NET-FR068A,ZON-FR76ZAR02
SPO-FR08616_8,43.829887,4.361989,8,STA-FR08616,NET-FR068A,ZON-FR76ZAR02
SPO-FR08616_5,43.829887,4.361989,5,STA-FR08616,NET-FR068A,ZON-FR76ZAR02
SPO-FR08617_38,43.925392,4.265814,38,STA-FR08617,NET-FR068A,ZON-FR76ZAR02
SPO-FR08617_8,43.925392,4.265814,8,STA-FR08617,NET-FR068A,ZON-FR76ZAR02
SPO-FR08617_7,43.925392,4.265814,7,STA-FR08617,NET-FR068A,ZON-FR76ZAR02
SPO-FR08617_5,43.925392,4.265814,5,STA-FR08617,NET-FR068A,ZON-FR76ZAR02
SPO-FR08618_7,44.142757,4.1388,7,STA-FR08618,NET-FR068A,ZON-FR76ZRE01
SPO-FR08712_5018,42.719833,2.839872,5018,STA-FR08712,NET-FR068A,ZON-FR76ZAR01
SPO-FR08712_5014,42.719833,2.839872,5014,STA-FR08712,NET-FR068A,ZON-FR76ZAR01
SPO-FR08712_5015,42.719833,2.839872,5015,STA-FR08712,NET-FR068A,ZON-FR76ZAR01
SPO-FR08712_7,42.719833,2.839872,7,STA-FR08712,NET-FR068A,ZON-FR76ZAR01
SPO-FR08712_5012,42.719833,2.839872,5012,STA-FR08712,NET-FR068A,ZON-FR76ZAR01
SPO-FR08713_38,42.684025,2.903453,38,STA-FR08713,NET-FR068A,ZON-FR76ZAR01
SPO-FR08713_8,42.684025,2.903453,8,STA-FR08713,NET-FR068A,ZON-FR76ZAR01
SPO-FR08713_7,42.684025,2.903453,7,STA-FR08713,NET-FR068A,ZON-FR76ZAR01
SPO-FR08713_5,42.684025,2.903453,5,STA-FR08713,NET-FR068A,ZON-FR76ZAR01
SPO-FR08714_38,42.6958,2.8997,38,STA-FR08714,NET-FR068A,ZON-FR76ZAR01
SPO-FR08714_8,42.6958,2.8997,8,STA-FR08714,NET-FR068A,ZON-FR76ZAR01
SPO-FR08714_7,42.6958,2.8997,7,STA-FR08714,NET-FR068A,ZON-FR76ZAR01
SPO-FR08714_5,42.6958,2.8997,5,STA-FR08714,NET-FR068A,ZON-FR76ZAR01
SPO-FR08714_6001,42.6958,2.8997,6001,STA-FR08714,NET-FR068A,ZON-FR76ZAR01
SPO-FR09003_38,46.162556,-1.153603,38,STA-FR09003,NET-FR058A,ZON-FR75ZRE01
SPO-FR09003_8,46.162556,-1.153603,8,STA-FR09003,NET-FR058A,ZON-FR75ZRE01
SPO-FR09003_7,46.162556,-1.153603,7,STA-FR09003,NET-FR058A,ZON-FR75ZRE01
SPO-FR09003_5,46.162556,-1.153603,5,STA-FR09003,NET-FR058A,ZON-FR75ZRE01
SPO-FR09003_6001,46.162556,-1.153603,6001,STA-FR09003,NET-FR058A,ZON-FR75ZRE01
SPO-FR09008_38,46.135155,-1.117042,38,STA-FR09008,NET-FR058A,ZON-FR75ZRE01
SPO-FR09008_8,46.135155,-1.117042,8,STA-FR09008,NET-FR058A,ZON-FR75ZRE01
SPO-FR09008_7,46.135155,-1.117042,7,STA-FR09008,NET-FR058A,ZON-FR75ZRE01
SPO-FR09008_5,46.135155,-1.117042,5,STA-FR09008,NET-FR058A,ZON-FR75ZRE01
SPO-FR09015_38,46.586918,0.358583,38,STA-FR09015,NET-FR058A,ZON-FR75ZAR02
SPO-FR09015_8,46.586918,0.358583,8,STA-FR09015,NET-FR058A,ZON-FR75ZAR02
SPO-FR09015_7,46.586918,0.358583,7,STA-FR09015,NET-FR058A,ZON-FR75ZAR02
SPO-FR09015_5,46.586918,0.358583,5,STA-FR09015,NET-FR058A,ZON-FR75ZAR02
SPO-FR09016_38,45.60882,0.099722,38,STA-FR09016,NET-FR058A,ZON-FR75ZRE01
SPO-FR09016_8,45.60882,0.099722,8,STA-FR09016,NET-FR058A,ZON-FR75ZRE01
SPO-FR09016_7,45.60882,0.099722,7,STA-FR09016,NET-FR058A,ZON-FR75ZRE01
SPO-FR09016_5,45.60882,0.099722,5,STA-FR09016,NET-FR058A,ZON-FR75ZRE01
SPO-FR09017_38,45.694725,-0.323361,38,STA-FR09017,NET-FR058A,ZON-FR75ZRE01
SPO-FR09017_8,45.694725,-0.323361,8,STA-FR09017,NET-FR058A,ZON-FR75ZRE01
SPO-FR09017_7,45.694725,-0.323361,7,STA-FR09017,NET-FR058A,ZON-FR75ZRE01
SPO-FR09017_5,45.694725,-0.323361,5,STA-FR09017,NET-FR058A,ZON-FR75ZRE01
SPO-FR09017_1,45.694725,-0.323361,1,STA-FR09017,NET-FR058A,ZON-FR75ZRE01
SPO-FR09019_38,46.329586,-0.458889,38,STA-FR09019,NET-FR058A,ZON-FR75ZAR03
SPO-FR09019_8,46.329586,-0.458889,8,STA-FR09019,NET-FR058A,ZON-FR75ZAR03
SPO-FR09019_7,46.329586,-0.458889,7,STA-FR09019,NET-FR058A,ZON-FR75ZAR03
SPO-FR09019_5,46.329586,-0.458889,5,STA-FR09019,NET-FR058A,ZON-FR75ZAR03
SPO-FR09019_6001,46.329586,-0.458889,6001,STA-FR09019,NET-FR058A,ZON-FR75ZAR03
SPO-FR09103_38,45.647415,0.167167,38,STA-FR09103,NET-FR058A,ZON-FR75ZRE01
SPO-FR09103_8,45.647415,0.167167,8,STA-FR09103,NET-FR058A,ZON-FR75ZRE01
SPO-FR09103_7,45.647415,0.167167,7,STA-FR09103,NET-FR058A,ZON-FR75ZRE01
SPO-FR09103_5,45.647415,0.167167,5,STA-FR09103,NET-FR058A,ZON-FR75ZRE01
SPO-FR09103_6001,45.647415,0.167167,6001,STA-FR09103,NET-FR058A,ZON-FR75ZRE01
SPO-FR09105_5029,45.886185,0.581483,5029,STA-FR09105,NET-FR058A,ZON-FR09N20
SPO-FR09105_20,45.886185,0.581483,20,STA-FR09105,NET-FR058A,ZON-FR09N20
SPO-FR09105_38,45.886185,0.581483,38,STA-FR09105,NET-FR058A,ZON-FR09N20
SPO-FR09105_8,45.886185,0.581483,8,STA-FR09105,NET-FR058A,ZON-FR09N20
SPO-FR09105_5,45.886185,0.581483,5,STA-FR09105,NET-FR058A,ZON-FR09N20
SPO-FR09106_431,45.65145,0.16236667,431,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_21,45.65145,0.16236667,21,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_20,45.65145,0.16236667,20,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_38,45.65145,0.16236667,38,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_8,45.65145,0.16236667,8,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_5,45.65145,0.16236667,5,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_464,45.65145,0.16236667,464,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09106_482,45.65145,0.16236667,482,STA-FR09106,NET-FR058A,ZON-FR75ZRE01
SPO-FR09107_5018,45.68695,-0.323869,5018,STA-FR09107,NET-FR058A,ZON-FR09N20
SPO-FR09107_5014,45.68695,-0.323869,5014,STA-FR09107,NET-FR058A,ZON-FR09N20
SPO-FR09107_5015,45.68695,-0.323869,5015,STA-FR09107,NET-FR058A,ZON-FR09N20
SPO-FR09107_5012,45.68695,-0.323869,5012,STA-FR09107,NET-FR058A,ZON-FR09N20
SPO-FR09202_20,46.159,-1.145999,20,STA-FR09202,NET-FR058A,ZON-FR75ZRE01
SPO-FR09202_38,46.159,-1.145999,38,STA-FR09202,NET-FR058A,ZON-FR75ZRE01
SPO-FR09202_8,46.159,-1.145999,8,STA-FR09202,NET-FR058A,ZON-FR75ZRE01
SPO-FR09202_5,46.159,-1.145999,5,STA-FR09202,NET-FR058A,ZON-FR75ZRE01
SPO-FR09203_5,46.16161,-1.211203,5,STA-FR09203,NET-FR058A,ZON-FR75ZRE01
SPO-FR09203_6001,46.16161,-1.211203,6001,STA-FR09203,NET-FR058A,ZON-FR75ZRE01
SPO-FR09204_20,46.16355,-1.146367,20,STA-FR09204,NET-FR058A,ZON-FR09N10
SPO-FR09206_20,46.158,-1.155999,20,STA-FR09206,NET-FR058A,ZON-FR09N10
SPO-FR09206_38,46.158,-1.155999,38,STA-FR09206,NET-FR058A,ZON-FR09N10
SPO-FR09206_8,46.158,-1.155999,8,STA-FR09206,NET-FR058A,ZON-FR09N10
SPO-FR09206_5,46.158,-1.155999,5,STA-FR09206,NET-FR058A,ZON-FR09N10
SPO-FR09207_5029,46.309624,-0.991908,5029,STA-FR09207,NET-FR058A,ZON-FR09N20
SPO-FR09207_20,46.309624,-0.991908,20,STA-FR09207,NET-FR058A,ZON-FR09N20
SPO-FR09207_38,46.309624,-0.991908,38,STA-FR09207,NET-FR058A,ZON-FR09N20
SPO-FR09207_8,46.309624,-0.991908,8,STA-FR09207,NET-FR058A,ZON-FR09N20
SPO-FR09207_5,46.309624,-0.991908,5,STA-FR09207,NET-FR058A,ZON-FR09N20
SPO-FR09301_38,46.824368,-0.135461,38,STA-FR09301,NET-FR058A,ZON-FR75ZRE01
SPO-FR09301_8,46.824368,-0.135461,8,STA-FR09301,NET-FR058A,ZON-FR75ZRE01
SPO-FR09301_7,46.824368,-0.135461,7,STA-FR09301,NET-FR058A,ZON-FR75ZRE01
SPO-FR09301_5,46.824368,-0.135461,5,STA-FR09301,NET-FR058A,ZON-FR75ZRE01
SPO-FR09301_1,46.824368,-0.135461,1,STA-FR09301,NET-FR058A,ZON-FR75ZRE01
SPO-FR09302_38,46.143173,-0.396042,38,STA-FR09302,NET-FR058A,ZON-FR75ZRE01
SPO-FR09302_8,46.143173,-0.396042,8,STA-FR09302,NET-FR058A,ZON-FR75ZRE01
SPO-FR09302_9,46.143173,-0.396042,9,STA-FR09302,NET-FR058A,ZON-FR75ZRE01
SPO-FR09302_7,46.143173,-0.396042,7,STA-FR09302,NET-FR058A,ZON-FR75ZRE01
SPO-FR09302_5,46.143173,-0.396042,5,STA-FR09302,NET-FR058A,ZON-FR75ZRE01
SPO-FR09399_431,46.321747,-0.465972,431,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_21,46.321747,-0.465972,21,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_20,46.321747,-0.465972,20,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_38,46.321747,-0.465972,38,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_8,46.321747,-0.465972,8,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_5,46.321747,-0.465972,5,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_464,46.321747,-0.465972,464,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09399_482,46.321747,-0.465972,482,STA-FR09399,NET-FR058A,ZON-FR75ZAR03
SPO-FR09402_431,46.570004,0.323575,431,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_21,46.570004,0.323575,21,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_20,46.570004,0.323575,20,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_38,46.570004,0.323575,38,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_8,46.570004,0.323575,8,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_5,46.570004,0.323575,5,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_464,46.570004,0.323575,464,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09402_482,46.570004,0.323575,482,STA-FR09402,NET-FR058A,ZON-FR75ZAR02
SPO-FR09403_38,46.5909,0.3404,38,STA-FR09403,NET-FR058A,ZON-FR75ZAR02
SPO-FR09403_8,46.5909,0.3404,8,STA-FR09403,NET-FR058A,ZON-FR75ZAR02
SPO-FR09403_5,46.5909,0.3404,5,STA-FR09403,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_5029,46.58389,0.345556,5029,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_10,46.58389,0.345556,10,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_38,46.58389,0.345556,38,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_8,46.58389,0.345556,8,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_7,46.58389,0.345556,7,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_5,46.58389,0.345556,5,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09404_6001,46.58389,0.345556,6001,STA-FR09404,NET-FR058A,ZON-FR75ZAR02
SPO-FR09405_20,46.55874,0.506875,20,STA-FR09405,NET-FR058A,ZON-FR09N20
SPO-FR09405_38,46.55874,0.506875,38,STA-FR09405,NET-FR058A,ZON-FR75ZAR02
SPO-FR09405_8,46.55874,0.506875,8,STA-FR09405,NET-FR058A,ZON-FR75ZAR02
SPO-FR09405_5,46.55874,0.506875,5,STA-FR09405,NET-FR058A,ZON-FR75ZAR02
SPO-FR10003_1,51.05206,2.35378,1,STA-FR10003,NET-FR074A,ZON-FR32ZAR01
SPO-FR10004_5029,51.04858,2.42004,5029,STA-FR10004,NET-FR074A,ZON-FR32ZAR01
SPO-FR10004_20,51.04858,2.42004,20,STA-FR10004,NET-FR074A,ZON-FR11N10
SPO-FR10004_5,51.04858,2.42004,5,STA-FR10004,NET-FR074A,ZON-FR32ZAR01
SPO-FR10004_6001,51.04858,2.42004,6001,STA-FR10004,NET-FR074A,ZON-FR32ZAR01
SPO-FR10004_1,51.04858,2.42004,1,STA-FR10004,NET-FR074A,ZON-FR32ZAR01
SPO-FR10007_10,51.03381,2.3352,10,STA-FR10007,NET-FR074A,ZON-FR32ZAR01
SPO-FR10007_38,51.03381,2.3352,38,STA-FR10007,NET-FR074A,ZON-FR32ZAR01
SPO-FR10007_8,51.03381,2.3352,8,STA-FR10007,NET-FR074A,ZON-FR32ZAR01
SPO-FR10007_7,51.03381,2.3352,7,STA-FR10007,NET-FR074A,ZON-FR32ZAR01
SPO-FR10007_5,51.03381,2.3352,5,STA-FR10007,NET-FR074A,ZON-FR32ZAR01
SPO-FR10007_1,51.03381,2.3352,1,STA-FR10007,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_431,51.01943,2.25099,431,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_21,51.01943,2.25099,21,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_20,51.01943,2.25099,20,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_38,51.01943,2.25099,38,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_8,51.01943,2.25099,8,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_5,51.01943,2.25099,5,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_1,51.01943,2.25099,1,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_464,51.01943,2.25099,464,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10012_482,51.01943,2.25099,482,STA-FR10012,NET-FR074A,ZON-FR32ZAR01
SPO-FR10013_1,50.99599,2.21466,1,STA-FR10013,NET-FR074A,ZON-FR32ZAR01
SPO-FR10016_20,50.94729,1.84308,20,STA-FR10016,NET-FR074A,ZON-FR11N10
SPO-FR10016_5,50.94729,1.84308,5,STA-FR10016,NET-FR074A,ZON-FR32ZAR01
SPO-FR10016_6001,50.94729,1.84308,6001,STA-FR10016,NET-FR074A,ZON-FR32ZAR01
SPO-FR10016_1,50.94729,1.84308,1,STA-FR10016,NET-FR074A,ZON-FR32ZAR01
SPO-FR10017_38,51.03276,2.332358,38,STA-FR10017,NET-FR074A,ZON-FR32ZAR01
SPO-FR10017_8,51.03276,2.332358,8,STA-FR10017,NET-FR074A,ZON-FR32ZAR01
SPO-FR10017_7,51.03276,2.332358,7,STA-FR10017,NET-FR074A,ZON-FR32ZAR01
SPO-FR10017_5,51.03276,2.332358,5,STA-FR10017,NET-FR074A,ZON-FR32ZAR01
SPO-FR10017_1,51.03276,2.332358,1,STA-FR10017,NET-FR074A,ZON-FR32ZAR01
SPO-FR10025_38,50.94989,1.76917,38,STA-FR10025,NET-FR074A,ZON-FR32ZAR01
SPO-FR10025_8,50.94989,1.76917,8,STA-FR10025,NET-FR074A,ZON-FR32ZAR01
SPO-FR10025_7,50.94989,1.76917,7,STA-FR10025,NET-FR074A,ZON-FR32ZAR01
SPO-FR10025_5,50.94989,1.76917,5,STA-FR10025,NET-FR074A,ZON-FR32ZAR01
SPO-FR10026_10,50.9578,1.89008,10,STA-FR10026,NET-FR074A,ZON-FR32ZAR01
SPO-FR10026_38,50.9578,1.89008,38,STA-FR10026,NET-FR074A,ZON-FR32ZAR01
SPO-FR10026_8,50.9578,1.89008,8,STA-FR10026,NET-FR074A,ZON-FR32ZAR01
SPO-FR10026_7,50.9578,1.89008,7,STA-FR10026,NET-FR074A,ZON-FR32ZAR01
SPO-FR10026_5,50.9578,1.89008,5,STA-FR10026,NET-FR074A,ZON-FR32ZAR01
SPO-FR10026_1,50.9578,1.89008,1,STA-FR10026,NET-FR074A,ZON-FR32ZAR01
SPO-FR10027_38,50.96156,1.8739,38,STA-FR10027,NET-FR074A,ZON-FR32ZAR01
SPO-FR10027_8,50.96156,1.8739,8,STA-FR10027,NET-FR074A,ZON-FR32ZAR01
SPO-FR10027_1,50.96156,1.8739,1,STA-FR10027,NET-FR074A,ZON-FR32ZAR01
SPO-FR10028_5,50.98106,2.14317,5,STA-FR10028,NET-FR074A,ZON-FR32ZAR01
SPO-FR10028_1,50.98106,2.14317,1,STA-FR10028,NET-FR074A,ZON-FR32ZAR01
SPO-FR10029_38,50.99594,2.36627,38,STA-FR10029,NET-FR074A,ZON-FR32ZAR01
SPO-FR10029_8,50.99594,2.36627,8,STA-FR10029,NET-FR074A,ZON-FR32ZAR01
SPO-FR10029_7,50.99594,2.36627,7,STA-FR10029,NET-FR074A,ZON-FR32ZAR01
SPO-FR10029_5,50.99594,2.36627,5,STA-FR10029,NET-FR074A,ZON-FR32ZAR01
SPO-FR10029_6001,50.99594,2.36627,6001,STA-FR10029,NET-FR074A,ZON-FR32ZAR01
SPO-FR10029_1,50.99594,2.36627,1,STA-FR10029,NET-FR074A,ZON-FR32ZAR01
SPO-FR10030_38,50.71703,1.605913,38,STA-FR10030,NET-FR074A,ZON-FR32ZAR01
SPO-FR10030_8,50.71703,1.605913,8,STA-FR10030,NET-FR074A,ZON-FR32ZAR01
SPO-FR10030_5,50.71703,1.605913,5,STA-FR10030,NET-FR074A,ZON-FR32ZAR01
SPO-FR10030_6001,50.71703,1.605913,6001,STA-FR10030,NET-FR074A,ZON-FR32ZAR01
SPO-FR10031_38,50.71247,1.6081,38,STA-FR10031,NET-FR074A,ZON-FR11N10
SPO-FR10031_8,50.71247,1.6081,8,STA-FR10031,NET-FR074A,ZON-FR11N10
SPO-FR10031_5,50.71247,1.6081,5,STA-FR10031,NET-FR074A,ZON-FR11N10
SPO-FR10032_10,50.69435,1.57657,10,STA-FR10032,NET-FR074A,ZON-FR11N10
SPO-FR10032_38,50.69435,1.57657,38,STA-FR10032,NET-FR074A,ZON-FR32ZAR01
SPO-FR10032_8,50.69435,1.57657,8,STA-FR10032,NET-FR074A,ZON-FR32ZAR01
SPO-FR10032_7,50.69435,1.57657,7,STA-FR10032,NET-FR074A,ZON-FR32ZAR01
SPO-FR10032_5,50.69435,1.57657,5,STA-FR10032,NET-FR074A,ZON-FR32ZAR01
SPO-FR10032_1,50.69435,1.57657,1,STA-FR10032,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_5018,51.02446,2.30215,5018,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_5029,51.02446,2.30215,5029,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_10,51.02446,2.30215,10,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_5014,51.02446,2.30215,5014,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_38,51.02446,2.30215,38,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_8,51.02446,2.30215,8,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_5015,51.02446,2.30215,5015,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_5,51.02446,2.30215,5,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_5012,51.02446,2.30215,5012,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10034_1,51.02446,2.30215,1,STA-FR10034,NET-FR074A,ZON-FR32ZAR01
SPO-FR10041_10,50.74823,2.25978,10,STA-FR10041,NET-FR074A,ZON-FR32ZAR01
SPO-FR10041_38,50.74823,2.25978,38,STA-FR10041,NET-FR074A,ZON-FR32ZAR01
SPO-FR10041_8,50.74823,2.25978,8,STA-FR10041,NET-FR074A,ZON-FR32ZAR01
SPO-FR10041_7,50.74823,2.25978,7,STA-FR10041,NET-FR074A,ZON-FR32ZAR01
SPO-FR10041_5,50.74823,2.25978,5,STA-FR10041,NET-FR074A,ZON-FR32ZAR01
SPO-FR10041_1,50.74823,2.25978,1,STA-FR10041,NET-FR074A,ZON-FR32ZAR01
SPO-FR10132_7,50.61048,1.99145,7,STA-FR10132,NET-FR074A,ZON-FR32ZRE01
SPO-FR10132_5,50.61048,1.99145,5,STA-FR10132,NET-FR074A,ZON-FR32ZRE01
SPO-FR10132_6001,50.61048,1.99145,6001,STA-FR10132,NET-FR074A,ZON-FR32ZRE01
SPO-FR11007_431,50.640793,3.074772,431,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_21,50.640793,3.074772,21,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_20,50.640793,3.074772,20,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_38,50.640793,3.074772,38,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_8,50.640793,3.074772,8,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_6001,50.640793,3.074772,6001,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_464,50.640793,3.074772,464,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11007_482,50.640793,3.074772,482,STA-FR11007,NET-FR074A,ZON-FR32ZAG02
SPO-FR11016_5018,50.67003,3.07656,5018,STA-FR11016,NET-FR074A,ZON-FR11A01
SPO-FR11016_5014,50.67003,3.07656,5014,STA-FR11016,NET-FR074A,ZON-FR11A01
SPO-FR11016_38,50.67003,3.07656,38,STA-FR11016,NET-FR074A,ZON-FR32ZAG02
SPO-FR11016_8,50.67003,3.07656,8,STA-FR11016,NET-FR074A,ZON-FR32ZAG02
SPO-FR11016_5015,50.67003,3.07656,5015,STA-FR11016,NET-FR074A,ZON-FR11A01
SPO-FR11016_7,50.67003,3.07656,7,STA-FR11016,NET-FR074A,ZON-FR32ZAG02
SPO-FR11016_5,50.67003,3.07656,5,STA-FR11016,NET-FR074A,ZON-FR32ZAG02
SPO-FR11016_5012,50.67003,3.07656,5012,STA-FR11016,NET-FR074A,ZON-FR11A01
SPO-FR11022_10,50.68719,2.88004,10,STA-FR11022,NET-FR074A,ZON-FR11N10
SPO-FR11022_38,50.68719,2.88004,38,STA-FR11022,NET-FR074A,ZON-FR11N10
SPO-FR11022_8,50.68719,2.88004,8,STA-FR11022,NET-FR074A,ZON-FR11N10
SPO-FR11022_7,50.68719,2.88004,7,STA-FR11022,NET-FR074A,ZON-FR11N10
SPO-FR11022_5,50.68719,2.88004,5,STA-FR11022,NET-FR074A,ZON-FR11N10
SPO-FR11022_1,50.68719,2.88004,1,STA-FR11022,NET-FR074A,ZON-FR11N10
SPO-FR11025_38,50.62805,3.09031,38,STA-FR11025,NET-FR074A,ZON-FR32ZAG02
SPO-FR11025_8,50.62805,3.09031,8,STA-FR11025,NET-FR074A,ZON-FR32ZAG02
SPO-FR11025_7,50.62805,3.09031,7,STA-FR11025,NET-FR074A,ZON-FR32ZAG02
SPO-FR11025_5,50.62805,3.09031,5,STA-FR11025,NET-FR074A,ZON-FR32ZAG02
SPO-FR11025_6001,50.62805,3.09031,6001,STA-FR11025,NET-FR074A,ZON-FR32ZAG02
SPO-FR11025_1,50.62805,3.09031,1,STA-FR11025,NET-FR074A,ZON-FR32ZAG02
SPO-FR11026_38,50.775482,3.12568,38,STA-FR11026,NET-FR074A,ZON-FR32ZAG02
SPO-FR11026_8,50.775482,3.12568,8,STA-FR11026,NET-FR074A,ZON-FR32ZAG02
SPO-FR11026_7,50.775482,3.12568,7,STA-FR11026,NET-FR074A,ZON-FR32ZAG02
SPO-FR11027_5,50.7242,3.15906,5,STA-FR11027,NET-FR074A,ZON-FR32ZAG02
SPO-FR11027_1,50.7242,3.15906,1,STA-FR11027,NET-FR074A,ZON-FR32ZAG02
SPO-FR11030_20,50.532032,2.839,20,STA-FR11030,NET-FR074A,ZON-FR11N20
SPO-FR11030_10,50.532032,2.839,10,STA-FR11030,NET-FR074A,ZON-FR11N20
SPO-FR11030_38,50.532032,2.839,38,STA-FR11030,NET-FR074A,ZON-FR32ZAG02
SPO-FR11030_8,50.532032,2.839,8,STA-FR11030,NET-FR074A,ZON-FR32ZAG02
SPO-FR11030_7,50.532032,2.839,7,STA-FR11030,NET-FR074A,ZON-FR32ZAG02
SPO-FR11030_5,50.532032,2.839,5,STA-FR11030,NET-FR074A,ZON-FR32ZAG02
SPO-FR11030_1,50.532032,2.839,1,STA-FR11030,NET-FR074A,ZON-FR11N20
SPO-FR11033_7,50.58859,3.11598,7,STA-FR11033,NET-FR074A,ZON-FR11A01
SPO-FR11034_5029,50.706535,3.18066,5029,STA-FR11034,NET-FR074A,ZON-FR32ZAG02
SPO-FR11034_431,50.706535,3.18066,431,STA-FR11034,NET-FR074A,ZON-FR11A01
